"Budget","Project","Asset Name","Product","Date","Forecast Gross Risked Row","Actuals Gross Risked Row","Blended Gross Risked Row","FieldEst Gross Risked Row","FinActuals Gross Risked Row","FinBlend Gross Risked Row","Forecast Gross Unrisked Raw","Actuals Gross Unrisked Raw","Blended Gross Unrisked Raw","FieldEst Gross Unrisked Raw","FinActuals Gross Unrisked Raw","FinBlend Gross Unrisked Raw","Forecast Gross Risked Shrunk","Actuals Gross Risked Shrunk","Blended Gross Risked Shrunk","FieldEst Gross Risked Shrunk","FinActuals Gross Risked Shrunk","FinBlend Gross Risked Shrunk","Forecast Gross Unrisked Shrunk","Actuals Gross Unrisked Shrunk","Blended Gross Unrisked Shrunk","FieldEst Gross Unrisked Shrunk","FinActuals Gross Unrisked Shrunk","FinBlend Gross Unrisked Shrunk","Forecast Net Risked Raw","Actuals Net Risked Raw","Blended Net Risked Raw","FieldEst Net Risked Raw","FinActuals Net Risked Raw","FinBlend Net Risked Raw","Forecast Net Unrisked Raw","Actuals Net Unrisked Raw","Blended Net Unrisked Raw","FieldEst Net Unrisked Raw","FinActuals Net Unrisked Raw","FinBlend Net Unrisked Raw","Forecast Net Risked Sales","Actuals Net Risked Sales","Blended Net Risked Sales","FieldEst Net Risked Sales","FinActuals Net Risked Sales","FinBlend Net Risked Sales","Forecast Net Unrisked Sales","Actuals Net Unrisked Sales","Blended Net Unrisked Sales","FieldEst Net Unrisked Sales","FinActuals Net Unrisked Sales","FinBlend Net Unrisked Sales","Forecast Net Risked After Royalty","Actuals Net Risked After Royalty","Blended Net Risked After Royalty","FieldEst Net Risked After Royalty","FinActuals Net Risked After Royalty","FinBlend Net Risked After Royalty","Forecast Net Unrisked After Royalty","Actuals Net Unrisked After Royalty","Blended Net Unrisked After Royalty","FieldEst Net Unrisked After Royalty","FinActuals Net Unrisked After Royalty","FinBlend Net Unrisked After Royalty","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row"
"Training Forecast","NS Claire 4","NSC 4","Gas","2012-04-01","112482.37447481696","0.0","112482.37447481742","0.0","0.0","112482.37447481742","112482.37447481696","0.0","112482.37447481742","0.0","0.0","112482.37447481742","112482.37447481696","0.0","112482.37447481742","0.0","0.0","112482.37447481742","112482.37447481696","0.0","112482.37447481742","0.0","0.0","112482.37447481742","50617.06851366605","0.0","50617.06851366628","0.0","0.0","50617.06851366628","50617.06851366605","0.0","50617.06851366628","0.0","0.0","50617.06851366628","50617.06851366605","0.0","50617.06851366628","0.0","0.0","50617.06851366628","50617.06851366605","0.0","50617.06851366628","0.0","0.0","50617.06851366628","50617.06851366605","0.0","50617.06851366628","0.0","0.0","50617.06851366628","50617.06851366605","0.0","50617.06851366628","0.0","0.0","50617.06851366628","112482.37447481696","112482.37447481696","112482.37447481696","112482.37447481696"
"Training Forecast","NS Claire 4","NSC 4","Gas","2012-05-01","113555.89334175829","0.0","113555.89334175736","0.0","0.0","113555.89334175736","113555.89334175829","0.0","113555.89334175736","0.0","0.0","113555.89334175736","113555.89334175829","0.0","113555.89334175736","0.0","0.0","113555.89334175736","113555.89334175829","0.0","113555.89334175736","0.0","0.0","113555.89334175736","51100.15200379188","0.0","51100.152003792","0.0","0.0","51100.152003792","51100.15200379188","0.0","51100.152003792","0.0","0.0","51100.152003792","51100.15200379188","0.0","51100.152003792","0.0","0.0","51100.152003792","51100.15200379188","0.0","51100.152003792","0.0","0.0","51100.152003792","51100.15200379188","0.0","51100.152003792","0.0","0.0","51100.152003792","51100.15200379188","0.0","51100.152003792","0.0","0.0","51100.152003792","113555.89334175829","113555.89334175829","113555.89334175829","113555.89334175829"
"Training Forecast","NS Claire 4","NSC 4","Gas","2012-06-01","107584.2847021278","0.0","107584.28470212733","0.0","0.0","107584.28470212733","107584.2847021278","0.0","107584.28470212733","0.0","0.0","107584.28470212733","107584.2847021278","0.0","107584.28470212733","0.0","0.0","107584.28470212733","107584.2847021278","0.0","107584.28470212733","0.0","0.0","107584.28470212733","48412.92811595788","0.0","48412.928115957766","0.0","0.0","48412.928115957766","48412.92811595788","0.0","48412.928115957766","0.0","0.0","48412.928115957766","48412.92811595788","0.0","48412.928115957766","0.0","0.0","48412.928115957766","48412.92811595788","0.0","48412.928115957766","0.0","0.0","48412.928115957766","48412.92811595788","0.0","48412.928115957766","0.0","0.0","48412.928115957766","48412.92811595788","0.0","48412.928115957766","0.0","0.0","48412.928115957766","107584.2847021278","107584.2847021278","107584.2847021278","107584.2847021278"
"Training Forecast","NS Claire 4","NSC 4","Gas","2012-07-01","109281.47239373717","0.0","109281.47239373764","0.0","0.0","109281.47239373764","109281.47239373717","0.0","109281.47239373764","0.0","0.0","109281.47239373764","109281.47239373717","0.0","109281.47239373764","0.0","0.0","109281.47239373764","109281.47239373717","0.0","109281.47239373764","0.0","0.0","109281.47239373764","49176.66257718066","0.0","49176.66257718066","0.0","0.0","49176.66257718066","49176.66257718066","0.0","49176.66257718066","0.0","0.0","49176.66257718066","49176.66257718066","0.0","49176.66257718066","0.0","0.0","49176.66257718066","49176.66257718066","0.0","49176.66257718066","0.0","0.0","49176.66257718066","49176.66257718066","0.0","49176.66257718066","0.0","0.0","49176.66257718066","49176.66257718066","0.0","49176.66257718066","0.0","0.0","49176.66257718066","109281.47239373717","109281.47239373717","109281.47239373717","109281.47239373717"
"Training Forecast","NS Claire 4","NSC 4","Gas","2012-08-01","109554.9105315404","0.0","109554.9105315404","0.0","0.0","109554.9105315404","109554.9105315404","0.0","109554.9105315404","0.0","0.0","109554.9105315404","109554.9105315404","0.0","109554.9105315404","0.0","0.0","109554.9105315404","109554.9105315404","0.0","109554.9105315404","0.0","0.0","109554.9105315404","49299.709739193786","0.0","49299.70973919355","0.0","0.0","49299.70973919355","49299.709739193786","0.0","49299.70973919355","0.0","0.0","49299.70973919355","49299.709739193786","0.0","49299.70973919355","0.0","0.0","49299.70973919355","49299.709739193786","0.0","49299.70973919355","0.0","0.0","49299.70973919355","49299.709739193786","0.0","49299.70973919355","0.0","0.0","49299.70973919355","49299.709739193786","0.0","49299.70973919355","0.0","0.0","49299.70973919355","109554.9105315404","109554.9105315404","109554.9105315404","109554.9105315404"
"Training Forecast","NS Claire 4","NSC 4","Gas","2012-09-01","101099.83774131164","0.0","101099.83774131071","0.0","0.0","101099.83774131071","101099.83774131164","0.0","101099.83774131071","0.0","0.0","101099.83774131071","101099.83774131164","0.0","101099.83774131071","0.0","0.0","101099.83774131071","101099.83774131164","0.0","101099.83774131071","0.0","0.0","101099.83774131071","45494.92698359024","0.0","45494.926983590005","0.0","0.0","45494.926983590005","45494.92698359024","0.0","45494.926983590005","0.0","0.0","45494.926983590005","45494.92698359024","0.0","45494.926983590005","0.0","0.0","45494.926983590005","45494.92698359024","0.0","45494.926983590005","0.0","0.0","45494.926983590005","45494.92698359024","0.0","45494.926983590005","0.0","0.0","45494.926983590005","45494.92698359024","0.0","45494.926983590005","0.0","0.0","45494.926983590005","101099.83774131164","101099.83774131164","101099.83774131164","101099.83774131164"
"Training Forecast","NS Claire 4","NSC 4","Gas","2012-10-01","103512.48931404017","0.0","103512.48931404017","0.0","0.0","103512.48931404017","103512.48931404017","0.0","103512.48931404017","0.0","0.0","103512.48931404017","103512.48931404017","0.0","103512.48931404017","0.0","0.0","103512.48931404017","103512.48931404017","0.0","103512.48931404017","0.0","0.0","103512.48931404017","46580.62019131845","0.0","46580.62019131845","0.0","0.0","46580.62019131845","46580.62019131845","0.0","46580.62019131845","0.0","0.0","46580.62019131845","46580.62019131845","0.0","46580.62019131845","0.0","0.0","46580.62019131845","46580.62019131845","0.0","46580.62019131845","0.0","0.0","46580.62019131845","46580.62019131845","0.0","46580.62019131845","0.0","0.0","46580.62019131845","46580.62019131845","0.0","46580.62019131845","0.0","0.0","46580.62019131845","103512.48931404017","103512.48931404017","103512.48931404017","103512.48931404017"
"Training Forecast","NS Claire 4","NSC 4","Gas","2012-11-01","100403.85951762926","0.0","100403.85951762972","0.0","0.0","100403.85951762972","100403.85951762926","0.0","100403.85951762972","0.0","0.0","100403.85951762972","100403.85951762926","0.0","100403.85951762972","0.0","0.0","100403.85951762972","100403.85951762926","0.0","100403.85951762972","0.0","0.0","100403.85951762972","45181.73678293498","0.0","45181.73678293452","0.0","0.0","45181.73678293452","45181.73678293498","0.0","45181.73678293452","0.0","0.0","45181.73678293452","45181.73678293498","0.0","45181.73678293452","0.0","0.0","45181.73678293452","45181.73678293498","0.0","45181.73678293452","0.0","0.0","45181.73678293452","45181.73678293498","0.0","45181.73678293452","0.0","0.0","45181.73678293452","45181.73678293498","0.0","45181.73678293452","0.0","0.0","45181.73678293452","100403.85951762926","100403.85951762926","100403.85951762926","100403.85951762926"
"Training Forecast","NS Claire 4","NSC 4","Gas","2012-12-01","104700.99383814726","0.0","104700.9938381468","0.0","0.0","104700.9938381468","104700.99383814726","0.0","104700.9938381468","0.0","0.0","104700.9938381468","104700.99383814726","0.0","104700.9938381468","0.0","0.0","104700.9938381468","104700.99383814726","0.0","104700.9938381468","0.0","0.0","104700.9938381468","47115.4472271651","0.0","47115.447227165336","0.0","0.0","47115.447227165336","47115.4472271651","0.0","47115.447227165336","0.0","0.0","47115.447227165336","47115.4472271651","0.0","47115.447227165336","0.0","0.0","47115.447227165336","47115.4472271651","0.0","47115.447227165336","0.0","0.0","47115.447227165336","47115.4472271651","0.0","47115.447227165336","0.0","0.0","47115.447227165336","47115.4472271651","0.0","47115.447227165336","0.0","0.0","47115.447227165336","104700.99383814726","104700.99383814726","104700.99383814726","104700.99383814726"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-01-01","104341.60868711676","0.0","104341.60868711723","0.0","0.0","104341.60868711723","104341.60868711676","0.0","104341.60868711723","0.0","0.0","104341.60868711723","104341.60868711676","0.0","104341.60868711723","0.0","0.0","104341.60868711723","104341.60868711676","0.0","104341.60868711723","0.0","0.0","104341.60868711723","46953.7239092025","0.0","46953.723909202265","0.0","0.0","46953.723909202265","46953.7239092025","0.0","46953.723909202265","0.0","0.0","46953.723909202265","46953.7239092025","0.0","46953.723909202265","0.0","0.0","46953.723909202265","46953.7239092025","0.0","46953.723909202265","0.0","0.0","46953.723909202265","46953.7239092025","0.0","46953.723909202265","0.0","0.0","46953.723909202265","46953.7239092025","0.0","46953.723909202265","0.0","0.0","46953.723909202265","104341.60868711676","104341.60868711676","104341.60868711676","104341.60868711676"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-02-01","91789.79272680264","0.0","91789.79272680217","0.0","0.0","91789.79272680217","91789.79272680264","0.0","91789.79272680217","0.0","0.0","91789.79272680217","91789.79272680264","0.0","91789.79272680217","0.0","0.0","91789.79272680217","91789.79272680264","0.0","91789.79272680217","0.0","0.0","91789.79272680217","41305.406727059744","0.0","41305.40672705998","0.0","0.0","41305.40672705998","41305.406727059744","0.0","41305.40672705998","0.0","0.0","41305.40672705998","41305.406727059744","0.0","41305.40672705998","0.0","0.0","41305.40672705998","41305.406727059744","0.0","41305.40672705998","0.0","0.0","41305.40672705998","41305.406727059744","0.0","41305.40672705998","0.0","0.0","41305.40672705998","41305.406727059744","0.0","41305.40672705998","0.0","0.0","41305.40672705998","91789.79272680264","91789.79272680264","91789.79272680264","91789.79272680264"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-03-01","96783.1907313317","0.0","96783.1907313317","0.0","0.0","96783.1907313317","96783.1907313317","0.0","96783.1907313317","0.0","0.0","96783.1907313317","96783.1907313317","0.0","96783.1907313317","0.0","0.0","96783.1907313317","96783.1907313317","0.0","96783.1907313317","0.0","0.0","96783.1907313317","43552.4358291002","0.0","43552.43582909973","0.0","0.0","43552.43582909973","43552.4358291002","0.0","43552.43582909973","0.0","0.0","43552.43582909973","43552.4358291002","0.0","43552.43582909973","0.0","0.0","43552.43582909973","43552.4358291002","0.0","43552.43582909973","0.0","0.0","43552.43582909973","43552.4358291002","0.0","43552.43582909973","0.0","0.0","43552.43582909973","43552.4358291002","0.0","43552.43582909973","0.0","0.0","43552.43582909973","96783.1907313317","96783.1907313317","96783.1907313317","96783.1907313317"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-04-01","89070.68666976038","0.0","89070.68666976085","0.0","0.0","89070.68666976085","89070.68666976038","0.0","89070.68666976085","0.0","0.0","89070.68666976085","89070.68666976038","0.0","89070.68666976085","0.0","0.0","89070.68666976085","89070.68666976038","0.0","89070.68666976085","0.0","0.0","89070.68666976085","40081.809001393616","0.0","40081.80900139385","0.0","0.0","40081.80900139385","40081.809001393616","0.0","40081.80900139385","0.0","0.0","40081.80900139385","40081.809001393616","0.0","40081.80900139385","0.0","0.0","40081.80900139385","40081.809001393616","0.0","40081.80900139385","0.0","0.0","40081.80900139385","40081.809001393616","0.0","40081.80900139385","0.0","0.0","40081.80900139385","40081.809001393616","0.0","40081.80900139385","0.0","0.0","40081.80900139385","89070.68666976038","89070.68666976038","89070.68666976038","89070.68666976038"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-05-01","87473.46388096735","0.0","87473.46388096781","0.0","0.0","87473.46388096781","87473.46388096735","0.0","87473.46388096781","0.0","0.0","87473.46388096781","87473.46388096735","0.0","87473.46388096781","0.0","0.0","87473.46388096781","87473.46388096735","0.0","87473.46388096781","0.0","0.0","87473.46388096781","39363.05874643475","0.0","39363.058746434515","0.0","0.0","39363.058746434515","39363.05874643475","0.0","39363.058746434515","0.0","0.0","39363.058746434515","39363.05874643475","0.0","39363.058746434515","0.0","0.0","39363.058746434515","39363.05874643475","0.0","39363.058746434515","0.0","0.0","39363.058746434515","39363.05874643475","0.0","39363.058746434515","0.0","0.0","39363.058746434515","39363.05874643475","0.0","39363.058746434515","0.0","0.0","39363.058746434515","87473.46388096735","87473.46388096735","87473.46388096735","87473.46388096735"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-06-01","82859.16505268216","0.0","82859.16505268216","0.0","0.0","82859.16505268216","82859.16505268216","0.0","82859.16505268216","0.0","0.0","82859.16505268216","82859.16505268216","0.0","82859.16505268216","0.0","0.0","82859.16505268216","82859.16505268216","0.0","82859.16505268216","0.0","0.0","82859.16505268216","37286.624273707625","0.0","37286.624273707625","0.0","0.0","37286.624273707625","37286.624273707625","0.0","37286.624273707625","0.0","0.0","37286.624273707625","37286.624273707625","0.0","37286.624273707625","0.0","0.0","37286.624273707625","37286.624273707625","0.0","37286.624273707625","0.0","0.0","37286.624273707625","37286.624273707625","0.0","37286.624273707625","0.0","0.0","37286.624273707625","37286.624273707625","0.0","37286.624273707625","0.0","0.0","37286.624273707625","82859.16505268216","82859.16505268216","82859.16505268216","82859.16505268216"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-07-01","84137.61510108318","0.0","84137.61510108272","0.0","0.0","84137.61510108272","84137.61510108318","0.0","84137.61510108272","0.0","0.0","84137.61510108272","84137.61510108318","0.0","84137.61510108272","0.0","0.0","84137.61510108272","84137.61510108318","0.0","84137.61510108272","0.0","0.0","84137.61510108272","37861.92679548636","0.0","37861.92679548659","0.0","0.0","37861.92679548659","37861.92679548636","0.0","37861.92679548659","0.0","0.0","37861.92679548659","37861.92679548636","0.0","37861.92679548659","0.0","0.0","37861.92679548659","37861.92679548636","0.0","37861.92679548659","0.0","0.0","37861.92679548659","37861.92679548636","0.0","37861.92679548659","0.0","0.0","37861.92679548659","37861.92679548636","0.0","37861.92679548659","0.0","0.0","37861.92679548659","84137.61510108318","84137.61510108318","84137.61510108318","84137.61510108318"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-08-01","82801.2608307153","0.0","82801.26083071483","0.0","0.0","82801.26083071483","82801.2608307153","0.0","82801.26083071483","0.0","0.0","82801.26083071483","82801.2608307153","0.0","82801.26083071483","0.0","0.0","82801.26083071483","82801.2608307153","0.0","82801.26083071483","0.0","0.0","82801.26083071483","37260.56737382151","0.0","37260.56737382151","0.0","0.0","37260.56737382151","37260.56737382151","0.0","37260.56737382151","0.0","0.0","37260.56737382151","37260.56737382151","0.0","37260.56737382151","0.0","0.0","37260.56737382151","37260.56737382151","0.0","37260.56737382151","0.0","0.0","37260.56737382151","37260.56737382151","0.0","37260.56737382151","0.0","0.0","37260.56737382151","37260.56737382151","0.0","37260.56737382151","0.0","0.0","37260.56737382151","82801.2608307153","82801.2608307153","82801.2608307153","82801.2608307153"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-09-01","77970.80734277796","0.0","77970.80734277796","0.0","0.0","77970.80734277796","77970.80734277796","0.0","77970.80734277796","0.0","0.0","77970.80734277796","77970.80734277796","0.0","77970.80734277796","0.0","0.0","77970.80734277796","77970.80734277796","0.0","77970.80734277796","0.0","0.0","77970.80734277796","35086.86330424948","0.0","35086.863304250175","0.0","0.0","35086.863304250175","35086.86330424948","0.0","35086.863304250175","0.0","0.0","35086.863304250175","35086.86330424948","0.0","35086.863304250175","0.0","0.0","35086.863304250175","35086.86330424948","0.0","35086.863304250175","0.0","0.0","35086.863304250175","35086.86330424948","0.0","35086.863304250175","0.0","0.0","35086.863304250175","35086.86330424948","0.0","35086.863304250175","0.0","0.0","35086.863304250175","77970.80734277796","77970.80734277796","77970.80734277796","77970.80734277796"
"Training Forecast","NS Claire 4","NSC 4","Gas","2013-10-01","79623.49752132315","0.0","79623.49752132315","0.0","0.0","79623.49752132315","79623.49752132315","0.0","79623.49752132315","0.0","0.0","79623.49752132315","79623.49752132315","0.0","79623.49752132315","0.0","0.0","79623.49752132315","79623.49752132315","0.0","79623.49752132315","0.0","0.0","79623.49752132315","35830.57388459612","0.0","35830.57388459565","0.0","0.0","35830.57388459565","35830.57388459612","0.0","35830.57388459565","0.0","0.0","35830.57388459565","35830.57388459612","0.0","35830.57388459565","0.0","0.0","35830.57388459565","35830.57388459612","0.0","35830.57388459565","0.0","0.0","35830.57388459565","35830.57388459612","0.0","35830.57388459565","0.0","0.0","35830.57388459565","35830.57388459612","0.0","35830.57388459565","0.0","0.0","35830.57388459565","79623.49752132315","79623.49752132315","79623.49752132315","79623.49752132315"
